Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18,final_text,english_final_text,spacy_sentiment,vedar_sentiment
1447432574494728195,"Si usted abrió su billetera el 20 de septiembre y conservó algo de #bitcoin, en este momento tiene una ganancia del 40%.

En solo 21 días. https://t.co/rqEL0HOPR6",Nayib Bukele 🇸🇻,nayibbukele,2021-10-11T05:23:12.000Z,Mon Oct 11 05:23:12 +0000 2021,5052,579,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,1,0,photo,https://pbs.twimg.com/media/FBZQQR4XoAMs4Ug.jpg,,,,"Si usted abrió su billetera el 20 de septiembre y conservó algo de #bitcoin, en este momento tiene una ganancia del 40%.

En solo 21 días. https://t.co/rqEL0HOPR6","If you opened your wallet on September 20 and retained something from #BITCOIN, at this moment you have a gain of 40%.

In just 21 days.https://t.co/rqel0hopr6.",Neutral,Positive
1447452469840252933,"Wall Street just doesn’t get it.

The earnings are not “real”, it’s just more money being issued with the same amount of stocks.

A real crisis is coming in the SUPPLY CHAINS!

Products, ports, fuel, ships, trucks, factories, workers, parts, resources.

It’s right in front of us! https://t.co/KmQx77Wl5c",Nayib Bukele 🇸🇻,nayibbukele,2021-10-11T06:42:15.000Z,Mon Oct 11 06:42:15 +0000 2021,6397,1126,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/cnni/status/1446574720523059203 ,0,0,,,,,,"Wall Street just doesn’t get it.

The earnings are not “real”, it’s just more money being issued with the same amount of stocks.

A real crisis is coming in the SUPPLY CHAINS!

Products, ports, fuel, ships, trucks, factories, workers, parts, resources.

It’s right in front of us! https://t.co/KmQx77Wl5c","Wall Street just doesn’t get it.

The earnings are not “real”, it’s just more money being issued with the same amount of stocks.

A real crisis is coming in the SUPPLY CHAINS!

Products, ports, fuel, ships, trucks, factories, workers, parts, resources.

It’s right in front of us! https://t.co/KmQx77Wl5c",Positive,Negative
1447640479978373126,"Watch out for the holidays’ consumer demand. 

If the supply chain crisis is not addressed, we’ll see huge shortages of goods and, consequently, more inflation.

Every politician knew they couldn’t kick the can down the road forever.

We are reaching the end of the debt bubble.",Nayib Bukele 🇸🇻,nayibbukele,2021-10-11T19:09:20.000Z,Mon Oct 11 19:09:20 +0000 2021,2406,348,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,,"Watch out for the holidays’ consumer demand. 

If the supply chain crisis is not addressed, we’ll see huge shortages of goods and, consequently, more inflation.

Every politician knew they couldn’t kick the can down the road forever.

We are reaching the end of the debt bubble.","Watch out for the holidays’ consumer demand. 

If the supply chain crisis is not addressed, we’ll see huge shortages of goods and, consequently, more inflation.

Every politician knew they couldn’t kick the can down the road forever.

We are reaching the end of the debt bubble.",Positive,Negative
1447685595740913666,"“It appears, however, that supporters of the Bitcoin Law may have the last laugh”.

“Parece, sin embargo, que los que apoyaron la Ley Bitcoin serán los que rían de último”.

#Bitcoin🇸🇻 https://t.co/H4lKqC3c6l",Nayib Bukele 🇸🇻,nayibbukele,2021-10-11T22:08:37.000Z,Mon Oct 11 22:08:37 +0000 2021,6533,908,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://www.forbes.com/sites/theapothecary/2021/10/07/in-el-salvador-more-people-have-bitcoin-wallets-than-traditional-bank-accounts/ ,1,0,,,,,,"“It appears, however, that supporters of the Bitcoin Law may have the last laugh”.

“Parece, sin embargo, que los que apoyaron la Ley Bitcoin serán los que rían de último”.

#Bitcoin🇸🇻 https://t.co/H4lKqC3c6l","""It Appears, However, That Supporters of the Bitcoin Law May Have the Last Laugh"".

""It seems, however, that those who supported Bitcoin law will be the ones who laugh at last.""

# Bitcoin🇸🇻 https://t.co/h4lkqc3c6l.",Neutral,Positive
1447923252953767951,👊🏼🇸🇻 https://t.co/WG8x6nK2Iz,Nayib Bukele 🇸🇻,nayibbukele,2021-10-12T13:52:59.000Z,Tue Oct 12 13:52:59 +0000 2021,5800,835,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/bcr_sv/status/1447921144745578513 ,0,0,,,,,,👊🏼🇸🇻 https://t.co/WG8x6nK2Iz,👊🏼🇸🇻 https://t.co/WG8x6nK2Iz,Neutral,Neutral
1447938304570236946,"Dicen:

“No hay plan contra la pandemia” y tenemos uno de los mejores manejos de la pandemia en el mundo.

“No hay plan de vacunación” y tenemos el mejor esquema de vacunación de la región.

“No hay plan económico” y nuestro PIB tendrá el crecimiento más alto en nuestra historia. https://t.co/WG8x6nK2Iz",Nayib Bukele 🇸🇻,nayibbukele,2021-10-12T14:52:47.000Z,Tue Oct 12 14:52:47 +0000 2021,7269,1363,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/bcr_sv/status/1447921144745578513 ,0,0,,,,,,"Dicen:

“No hay plan contra la pandemia” y tenemos uno de los mejores manejos de la pandemia en el mundo.

“No hay plan de vacunación” y tenemos el mejor esquema de vacunación de la región.

“No hay plan económico” y nuestro PIB tendrá el crecimiento más alto en nuestra historia. https://t.co/WG8x6nK2Iz","They say:

""There is no plan against the pandemic"" and we have one of the best handles of the pandemic in the world.

""There is no vaccination plan"" and we have the best vaccination scheme in the region.

""There is no economic plan"" and our GDP will have the highest growth in our history.https://t.co/wg8x6nk2iz.",Positive,Positive
1448017463812182020,"“No es cierto que El Salvador vaya a crecer a esos porcentajes”.

“No hay ningún organismo financiero internacional que respalde esas cifras”.

“Incluso economías como la de Japón, Estados Unidos, Alemania, no van a crecer a esos porcentajes”.

Página 116: https://t.co/fbVJ9QDBWQ https://t.co/eC6xT3jkg9",Nayib Bukele 🇸🇻,nayibbukele,2021-10-12T20:07:20.000Z,Tue Oct 12 20:07:20 +0000 2021,4556,857,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://www.imf.org/-/media/Files/Publications/WEO/2021/October/English/text.ashx ,0,0,video,https://video.twimg.com/ext_tw_video/1448017414839586822/pu/vid/640x360/HEw7ba8fjhnJg0PS.mp4?tag=12,,,,"“No es cierto que El Salvador vaya a crecer a esos porcentajes”.

“No hay ningún organismo financiero internacional que respalde esas cifras”.

“Incluso economías como la de Japón, Estados Unidos, Alemania, no van a crecer a esos porcentajes”.

Página 116: https://t.co/fbVJ9QDBWQ https://t.co/eC6xT3jkg9","""It is not true that El Salvador will grow to those percentages.""

""There is no international financial organism that supports those figures.""

""Even economies such as Japan, the United States, Germany, they will not grow to those percentages.""

Page 116: https://t.co/fbvj9qdbwq https://t.co/ec6xt3jkg9",Neutral,Positive
1448056954836987912,"Dice 4 mentiras en 21 segundos.

Todo un récord.

El mismo Fondo Monetario Internacional público la proyección: https://t.co/fbVJ9QDBWQ

¿Dónde están los periodistas contrastando sus declaraciones?

Ah, claro, se me olvidaba que solo son activistas políticos de la oposición 😉 https://t.co/ao5sIkcEZO https://t.co/nLfXTfxs72",Nayib Bukele 🇸🇻,nayibbukele,2021-10-12T22:44:16.000Z,Tue Oct 12 22:44:16 +0000 2021,5507,1144,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://www.imf.org/-/media/Files/Publications/WEO/2021/October/English/text.ashx https://twitter.com/nayibbukele/status/1448017463812182020 ,0,0,photo,https://pbs.twimg.com/media/FBiIH74WUAowlBe.jpg,,,,"Dice 4 mentiras en 21 segundos.

Todo un récord.

El mismo Fondo Monetario Internacional público la proyección: https://t.co/fbVJ9QDBWQ

¿Dónde están los periodistas contrastando sus declaraciones?

Ah, claro, se me olvidaba que solo son activistas políticos de la oposición 😉 https://t.co/ao5sIkcEZO https://t.co/nLfXTfxs72","He says 4 lies in 21 seconds.

A record

The same public international monetary fund The projection: https://t.co/fbvj9qdbwq

Where are the journalists contrasting their statements?

Ah, of course, I forgot that they are only political activists from the opposition 😉 https://t.co/ao5sikcezo https://t.co/nlfxtfxs72",Neutral,Negative
1448139513373462541,👀 https://t.co/p5eZ1jbgES,Nayib Bukele 🇸🇻,nayibbukele,2021-10-13T04:12:19.000Z,Wed Oct 13 04:12:19 +0000 2021,5657,724,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FBjTNbmUYAIMAlL.jpg,,,,👀 https://t.co/p5eZ1jbgES,👀 https://t.co/p5eZ1jbgES,Neutral,Neutral
1448154754685747201,@JuanOrlandoH @Qhubotvoficial @radiohrn @LaTribunahn @HCHTelevDigital @diarioelheraldo @radioamericahn @elpaishn https://t.co/Ipilm84quG,Nayib Bukele 🇸🇻,nayibbukele,2021-10-13T05:12:53.000Z,Wed Oct 13 05:12:53 +0000 2021,14138,2597,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,8,photo,https://pbs.twimg.com/media/FBjhEj5WEAMPvF8.jpg,,,,@JuanOrlandoH @Qhubotvoficial @radiohrn @LaTribunahn @HCHTelevDigital @diarioelheraldo @radioamericahn @elpaishn https://t.co/Ipilm84quG,@JuanOrlandoH @Qhubotvoficial @radiohrn @LaTribunahn @HCHTelevDigital @diarioelheraldo @radioamericahn @elpaishn https://t.co/Ipilm84quG,Neutral,Neutral
1448419508419497984,"Recuerden que además de los 160 centros y cabinas de vacunación, el Megacentro y los auto centros, tenemos 34 jornadas móviles que llevaremos a todos los rincones de nuestro país.

Para vacunarse en estas jornadas, no necesita cita.

Mañana estaremos en estos lugares: https://t.co/bY93M3G8oG",Nayib Bukele 🇸🇻,nayibbukele,2021-10-13T22:44:55.000Z,Wed Oct 13 22:44:55 +0000 2021,3391,526,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FBnR3UzX0AcO8OD.jpg,https://pbs.twimg.com/media/FBnR3UvX0AAF0JH.jpg,https://pbs.twimg.com/media/FBnR3UyXEAAVTBX.jpg,https://pbs.twimg.com/media/FBnR3UyXsAQ4ce4.jpg,"Recuerden que además de los 160 centros y cabinas de vacunación, el Megacentro y los auto centros, tenemos 34 jornadas móviles que llevaremos a todos los rincones de nuestro país.

Para vacunarse en estas jornadas, no necesita cita.

Mañana estaremos en estos lugares: https://t.co/bY93M3G8oG","Remember that in addition to the 160 centers and vaccination booths, megancentro and auto centers, we have 34 mobile days that we will take to all corners of our country.

To vaccinate yourself in these days, you do not need an appointment.

Tomorrow we will be at these places: https://t.co/by93m3g8og",Neutral,Neutral
1448420741637148678,"Aparte de todo esto, también tenemos jornadas casa por casa.

Mañana estaremos vacunando casa por casa en estas zonas: https://t.co/mRNeCTNpHe",Nayib Bukele 🇸🇻,nayibbukele,2021-10-13T22:49:49.000Z,Wed Oct 13 22:49:49 +0000 2021,1787,239,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/FBnS_E-XEAMQ8Mn.jpg,https://pbs.twimg.com/media/FBnS_E8XMAgUXwn.jpg,https://pbs.twimg.com/media/FBnS_E9WQAU522r.jpg,https://pbs.twimg.com/media/FBnS_E_XMAEURqg.jpg,"Aparte de todo esto, también tenemos jornadas casa por casa.

Mañana estaremos vacunando casa por casa en estas zonas: https://t.co/mRNeCTNpHe","Apart from all this, we also have a day house at home.

Tomorrow we will be vaccinating house by house in these areas: https://t.co/mrnectnphe",Neutral,Neutral
1448423469633376258,"Y si prefiere vacunarse con cita en uno de los centros de vacunación, en un auto centro o en el Megacentro, puede hacerlo, haciendo su cita aquí: https://t.co/5UMn3d4hIV

Recuerde que estamos abiertos los domingos, que vacunamos desde los 6 años y que ya ponemos la tercera dosis.",Nayib Bukele 🇸🇻,nayibbukele,2021-10-13T23:00:40.000Z,Wed Oct 13 23:00:40 +0000 2021,1587,211,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,http://www.vacunacioncovid19.gob.sv ,0,0,,,,,,"Y si prefiere vacunarse con cita en uno de los centros de vacunación, en un auto centro o en el Megacentro, puede hacerlo, haciendo su cita aquí: https://t.co/5UMn3d4hIV

Recuerde que estamos abiertos los domingos, que vacunamos desde los 6 años y que ya ponemos la tercera dosis.","And if you prefer to vaccinate yourself with an appointment in one of the vaccination centers, in a car center or in the megancentro, you can do it, making your appointment here: https://t.co/5umn3d4hiv

Remember that we are open on Sundays, which we vaccinate from 6 years and that we already put the third dose.",Neutral,Neutral
1448443484252295169,"Se prorroga la entrega de partidas de nacimiento gratuitas para vacunación en todas las alcaldías de nuestro país, por 30 días más.

Las alcaldías deberán enviar la cuenta de las partidas entregadas a la población a @PresidenciaSV, para que sean canceladas de inmediato.",Nayib Bukele 🇸🇻,nayibbukele,2021-10-14T00:20:12.000Z,Thu Oct 14 00:20:12 +0000 2021,5931,828,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,,"Se prorroga la entrega de partidas de nacimiento gratuitas para vacunación en todas las alcaldías de nuestro país, por 30 días más.

Las alcaldías deberán enviar la cuenta de las partidas entregadas a la población a @PresidenciaSV, para que sean canceladas de inmediato.","It is extended the delivery of free birth items for vaccination in all the mayors of our country, for 30 more days.

The mayors must send the account of the items delivered to the population to @Presidenciasv, so that they are canceled immediately.",Positive,Positive
1448508546698649602,"Yo creo que es hora de intervenir...

Nos sancionan un par de años y luego volvemos jugando de verdad.",Nayib Bukele 🇸🇻,nayibbukele,2021-10-14T04:38:44.000Z,Thu Oct 14 04:38:44 +0000 2021,13862,1370,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,"Yo creo que es hora de intervenir...

Nos sancionan un par de años y luego volvemos jugando de verdad.","I think it's time to intervene ...

We are sanctioned a couple of years and then we truly playing.",Neutral,Positive
1448531025290727425,👀 🫓🫓🫓 https://t.co/incoqaeiPn,Nayib Bukele 🇸🇻,nayibbukele,2021-10-14T06:08:03.000Z,Thu Oct 14 06:08:03 +0000 2021,7285,581,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/PAULVANDYK/status/1448515660569534465 ,0,0,,,,,,👀 🫓🫓🫓 https://t.co/incoqaeiPn,👀 🫓🫓🫓 https://t.co/incoqaeiPn,Neutral,Neutral
1448732704472805376,"¿Recuerdan cuando nuestro héroes de @alertacomando pidieron ayuda para reparar una de sus ambulancias?

Pues, decidimos ayudarles a reparar, no una, sino todas sus ambulancias 🙂 https://t.co/31sehrW23N",Nayib Bukele 🇸🇻,nayibbukele,2021-10-14T19:29:27.000Z,Thu Oct 14 19:29:27 +0000 2021,7663,1249,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,video,https://video.twimg.com/ext_tw_video/1448732629436706816/pu/pl/Ky2vBFNHpcSI-fDF.m3u8?tag=12&container=fmp4,,,,"¿Recuerdan cuando nuestro héroes de @alertacomando pidieron ayuda para reparar una de sus ambulancias?

Pues, decidimos ayudarles a reparar, no una, sino todas sus ambulancias 🙂 https://t.co/31sehrW23N","Do you remember when our heroes of @alertacomando asked for help to repair one of its ambulances?

Well, we decided to help them repair, not one, but all their ambulances 🙂 https://t.co/31sehrw23n",Neutral,Positive
1448852820686426112,"¿Ya vieron su @chivowallet?

#Bitcoin🚀",Nayib Bukele 🇸🇻,nayibbukele,2021-10-15T03:26:45.000Z,Fri Oct 15 03:26:45 +0000 2021,12211,1146,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,"¿Ya vieron su @chivowallet?

#Bitcoin🚀","Have they seen their @chivowallet?

# Bitcoin🚀.",Neutral,Neutral
1448860406924128311,"Hemos decidido tomarnos un par de semanas más, para escuchar a los trabajadores y presentar una propuesta de reforma de pensiones que SÍ responda a las expectativas de los trabajadores.

Por primera vez, nuestro país tendrá una reforma para el pueblo y construida con el pueblo. https://t.co/LQTk6Jhvtx",Nayib Bukele 🇸🇻,nayibbukele,2021-10-15T03:56:54.000Z,Fri Oct 15 03:56:54 +0000 2021,10126,2021,es,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1448844520276308007/pl/xR4StDQBm7Qw6ewU.m3u8?tag=14,,,,"Hemos decidido tomarnos un par de semanas más, para escuchar a los trabajadores y presentar una propuesta de reforma de pensiones que SÍ responda a las expectativas de los trabajadores.

Por primera vez, nuestro país tendrá una reforma para el pueblo y construida con el pueblo. https://t.co/LQTk6Jhvtx","We have decided to take a couple of more weeks, to listen to the workers and present a proposal for pension reform that does respond to the expectations of the workers.

For the first time, our country will have a reform for the people and built with the people.https://t.co/lqtk6jhvtx.",Positive,Neutral
1449079985969549313,"¿Y los “periodistas” y “expertos” que no paraban de hablar cuando el #Bitcoin bajó 10%, ya dijeron algo ahora que subió 45%?

Esta claro que no son ni “periodistas”, ni “expertos”, solo son activistas políticos de oposición.

Eso es todo. Gente buscando con que atacar 🥱 https://t.co/LOtZFbAhDe",Nayib Bukele 🇸🇻,nayibbukele,2021-10-15T18:29:25.000Z,Fri Oct 15 18:29:25 +0000 2021,16749,2994,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/FBwqkS-XIAYXJdd.jpg,,,,"¿Y los “periodistas” y “expertos” que no paraban de hablar cuando el #Bitcoin bajó 10%, ya dijeron algo ahora que subió 45%?

Esta claro que no son ni “periodistas”, ni “expertos”, solo son activistas políticos de oposición.

Eso es todo. Gente buscando con que atacar 🥱 https://t.co/LOtZFbAhDe","And the ""journalists"" and ""experts"" who did not stop talking when the #BITCOIN lowered 10%, already said something now that it rose 45%?

It is clear that they are neither ""journalists"" nor ""experts"", are only political activists of opposition.

That's it.People looking for it to attack 🥱 https://t.co/lotzfbahde",Neutral,Neutral
1449120287400812546,You were saying? https://t.co/NkW4tPt1vv,Nayib Bukele 🇸🇻,nayibbukele,2021-10-15T21:09:34.000Z,Fri Oct 15 21:09:34 +0000 2021,33074,4478,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/steve_hanke/status/1441014483841961989 ,0,0,,,,,,You were saying? https://t.co/NkW4tPt1vv,You were saying? https://t.co/NkW4tPt1vv,Neutral,Neutral
1449144007855165442,"La pandemia puso a prueba nuestro sistema de salud. En esta lucha por salvar vidas, los estudiantes de enfermería en servicio social han sido fundamentales.

Por ello, hemos decidido brindarles un bono de 500 dólares a cada uno, que será entregado este mes.",Nayib Bukele 🇸🇻,nayibbukele,2021-10-15T22:43:49.000Z,Fri Oct 15 22:43:49 +0000 2021,10117,1462,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,"La pandemia puso a prueba nuestro sistema de salud. En esta lucha por salvar vidas, los estudiantes de enfermería en servicio social han sido fundamentales.

Por ello, hemos decidido brindarles un bono de 500 dólares a cada uno, que será entregado este mes.","The pandemic tested our health system.In this struggle to save lives, nursing students in social service have been fundamental.

Therefore, we have decided to provide a bonus of 500 dollars each, which will be delivered this month.",Neutral,Positive
1449144298386116615,"Este bono único será entregado a cada estudiante de enfermería (licenciatura, tecnólogo y técnico) que se encuentren desarrollando su servicio social, en carácter Ad-honorem, en los establecimientos de @SaludSV

¡De esta salimos todos juntos! 🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-10-15T22:44:59.000Z,Fri Oct 15 22:44:59 +0000 2021,6369,827,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,,"Este bono único será entregado a cada estudiante de enfermería (licenciatura, tecnólogo y técnico) que se encuentren desarrollando su servicio social, en carácter Ad-honorem, en los establecimientos de @SaludSV

¡De esta salimos todos juntos! 🇸🇻","This unique bonus will be delivered to each nursing student (degree, technologist and technician) that are developing their social service, as an ad-honorem, in the establishments of @saludsv

From this we go all together!🇸🇻.",Positive,Positive
1449177215560818689,"Más buenas noticias para El Salvador🇸🇻

¡31% de incremento en remesas!

Estas buenas noticias son gracias a nuestra diáspora, que trabaja arduamente todos los días y que ayudan a sus seres queridos en nuestro país, dándole un impulso a nuestra economía.

Hilo👇🏼 https://t.co/xuS2upbGrU",Nayib Bukele 🇸🇻,nayibbukele,2021-10-16T00:55:47.000Z,Sat Oct 16 00:55:47 +0000 2021,4465,761,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/bcr_sv/status/1449173503480053765 ,0,0,,,,,,"Más buenas noticias para El Salvador🇸🇻

¡31% de incremento en remesas!

Estas buenas noticias son gracias a nuestra diáspora, que trabaja arduamente todos los días y que ayudan a sus seres queridos en nuestro país, dándole un impulso a nuestra economía.

Hilo👇🏼 https://t.co/xuS2upbGrU","More good news for El Salvador🇸🇻

31% increase in remittances!

These good news are thanks to our diaspora, who works hard every day and helping his loved ones in our country, giving him an impulse to our economy.

Hilo👇🏼 https://t.co/xus2upbgru.",Positive,Positive
1449181546292862976,"Sabemos que la inflación mundial está golpeando los precios de los combustibles, pero puedes borrar ese incremento utilizando tu @chivowallet.

Por eso, ampliamos la promoción hasta el 31 de octubre. https://t.co/Etifn1IuDP",Nayib Bukele 🇸🇻,nayibbukele,2021-10-16T01:12:59.000Z,Sat Oct 16 01:12:59 +0000 2021,4898,732,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,photo,https://pbs.twimg.com/media/FByG71zXsAUqfQl.jpg,,,,"Sabemos que la inflación mundial está golpeando los precios de los combustibles, pero puedes borrar ese incremento utilizando tu @chivowallet.

Por eso, ampliamos la promoción hasta el 31 de octubre. https://t.co/Etifn1IuDP","We know that global inflation is hitting fuels prices, but you can erase that increase using your @chivowallet.

Therefore, we expand the promotion until October 31.https://t.co/etifn1iudp.",Neutral,Positive
1449181950627942401,Estas gasolineras TEXACO y DLC también aceptan @chivowallet: https://t.co/I4kirv0zmJ,Nayib Bukele 🇸🇻,nayibbukele,2021-10-16T01:14:36.000Z,Sat Oct 16 01:14:36 +0000 2021,2986,505,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,photo,https://pbs.twimg.com/media/FByHTV7WUAE49ox.jpg,,,,Estas gasolineras TEXACO y DLC también aceptan @chivowallet: https://t.co/I4kirv0zmJ,These Texaco and DLC gas stations also accept @chivowallet: https://t.co/i4kirv0zmj,Neutral,Positive
1449191702774882305,"Las exportaciones salvadoreñas han crecido un 37.2% con respecto a 2020 y también muestran un crecimiento considerable respecto a 2019 (pre pandemia) 🇸🇻

Hilo👇🏼 https://t.co/cfuY2gR7Am",Nayib Bukele 🇸🇻,nayibbukele,2021-10-16T01:53:21.000Z,Sat Oct 16 01:53:21 +0000 2021,3400,561,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/bcr_sv/status/1449171728274448384 ,0,0,,,,,,"Las exportaciones salvadoreñas han crecido un 37.2% con respecto a 2020 y también muestran un crecimiento considerable respecto a 2019 (pre pandemia) 🇸🇻

Hilo👇🏼 https://t.co/cfuY2gR7Am","Salvadoran exports have grown 37.2% compared to 2020 and also show considerable growth compared to 2019 (Pre pandemic) 🇸🇻

Hilo👇🏼 https://t.co/cfuy2gr7am",Neutral,Positive
1449192854564319233,"Las exportaciones a nuestros países hermanos han crecido de manera inédita, consolidando a Centroamérica como nuestro mayor socio comercial 🇸🇻🇬🇹🇭🇳🇳🇮🇨🇷 https://t.co/i9WgMZwhTN",Nayib Bukele 🇸🇻,nayibbukele,2021-10-16T01:57:55.000Z,Sat Oct 16 01:57:55 +0000 2021,1926,325,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://twitter.com/bcr_sv/status/1449171742266691589 ,0,0,,,,,,"Las exportaciones a nuestros países hermanos han crecido de manera inédita, consolidando a Centroamérica como nuestro mayor socio comercial 🇸🇻🇬🇹🇭🇳🇳🇮🇨🇷 https://t.co/i9WgMZwhTN","Exports to our sister countries have grown unprecedented, consolidating Central America as our largest commercial partner 🇸🇻🇬🇹🇭🇳🇳🇮🇨🇷 https://t.co/i9wgmzwhtn",Neutral,Neutral
1449194708232818696,"Por cierto, los crecimientos más grandes son en rubros no tradicionales, lo que nos permite alejarnos de la dependencia de las exportaciones textiles: https://t.co/Uxeu6SlPQw",Nayib Bukele 🇸🇻,nayibbukele,2021-10-16T02:05:17.000Z,Sat Oct 16 02:05:17 +0000 2021,1629,272,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://twitter.com/bcr_sv/status/1449171738886123534 ,0,0,,,,,,"Por cierto, los crecimientos más grandes son en rubros no tradicionales, lo que nos permite alejarnos de la dependencia de las exportaciones textiles: https://t.co/Uxeu6SlPQw","By the way, the larger growths are in non-traditional items, which allows us to move away from the dependence on textile exports: https://t.co/uxeu6slpqw",Neutral,Neutral
1449221531184164867,"Hay que agregar:

¡No a la mejor vacunación de la region!
¡No al Hospital El Salvador!
¡No a la reducción histórica en homicidios!
¡No al incremento en turismo!
¡No al rescate agropecuario!
¡No a Nacer con Cariño!
¡No a poner a El Salvador en el mapa por cosas buenas! https://t.co/lcQcx4Gdnj",Nayib Bukele 🇸🇻,nayibbukele,2021-10-16T03:51:52.000Z,Sat Oct 16 03:51:52 +0000 2021,4390,801,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/JoseValdezSV/status/1449198709787475973 ,0,0,,,,,,"Hay que agregar:

¡No a la mejor vacunación de la region!
¡No al Hospital El Salvador!
¡No a la reducción histórica en homicidios!
¡No al incremento en turismo!
¡No al rescate agropecuario!
¡No a Nacer con Cariño!
¡No a poner a El Salvador en el mapa por cosas buenas! https://t.co/lcQcx4Gdnj","You have to add:

Not to the best vaccination of the region!
Not the El Salvador Hospital!
Not to historical reduction in homicides!
Not the increase in tourism!
Not the agricultural rescue!
Not to be born with love!
Not to put El Salvador on the map for good things!https://t.co/lcqcx4gdnj.",Positive,Positive
